location_name,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted
Colorado,1.9506146436064267,1.9506146436064267,1.9506146436064267,112.330747702635,112.330747702635,112.330747702635,1.95,1.95,1.95,112,112,112,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.1322260512783013,2.1322260512783013,2.1322260512783013,122.789269216342,122.789269216342,122.789269216342,2.13,2.13,2.13,123,123,123,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.312728473309369,2.312728473309369,2.312728473309369,133.183927174717,133.183927174717,133.183927174717,2.31,2.31,2.31,133,133,133,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.3990788315161002,2.3990788315161002,2.3990788315161002,138.156616338897,138.156616338897,138.156616338897,2.4,2.4,2.4,138,138,138,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.4409242523931294,2.4409242523931294,2.4409242523931294,140.566383655294,140.566383655294,140.566383655294,2.44,2.44,2.44,141,141,141,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.5423427834248176,2.5423427834248176,2.5423427834248176,146.406809112487,146.406809112487,146.406809112487,2.54,2.54,2.54,146,146,146,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.6554426188450555,2.6554426188450555,2.6554426188450555,152.919930050773,152.919930050773,152.919930050773,2.66,2.66,2.66,153,153,153,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.715082279753109,2.715082279753109,2.715082279753109,156.354420673763,156.354420673763,156.354420673763,2.72,2.72,2.72,156,156,156,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.7941829503034175,2.7941829503034175,2.7941829503034175,160.909619464985,160.909619464985,160.909619464985,2.79,2.79,2.79,161,161,161,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.8809273423890245,2.8809273423890245,2.8809273423890245,165.905,165.905,165.905,2.88,2.88,2.88,166,166,166,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,2.988832459249825,2.988832459249825,2.988832459249825,172.118970810505,172.118970810505,172.118970810505,2.99,2.99,2.99,172,172,172,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,3.0926057384815002,3.0926057384815002,3.0926057384815002,178.095,178.095,178.095,3.09,3.09,3.09,178,178,178,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,3.2072142220098296,3.2072142220098296,3.2072142220098296,184.695,184.695,184.695,3.21,3.21,3.21,185,185,185,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,3.3528190908560496,3.3528190908560496,3.3528190908560496,193.08,193.08,193.08,3.35,3.35,3.35,193,193,193,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,3.5565819969556687,3.5565819969556687,3.5565819969556687,204.814167828205,204.814167828205,204.814167828205,3.56,3.56,3.56,205,205,205,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,3.902589520016858,3.902589520016858,3.902589520016858,224.739827621438,224.739827621438,224.739827621438,3.9,3.9,3.9,225,225,225,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,4.215687622887175,4.215687622887175,4.215687622887175,242.770320786748,242.770320786748,242.770320786748,4.22,4.22,4.22,243,243,243,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,4.522273090899479,4.522273090899479,4.522273090899479,260.425768503941,260.425768503941,260.425768503941,4.52,4.52,4.52,260,260,260,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,5.10376718781012,5.10376718781012,5.10376718781012,293.912478400609,293.912478400609,293.912478400609,5.1,5.1,5.1,294,294,294,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Colorado,1.0570249491067694,1.0570249491067694,1.0570249491067694,60.8712762731932,60.8712762731932,60.8712762731932,1.06,1.06,1.06,61,61,61,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,1.2056512929111458,1.2056512929111458,1.2056512929111458,69.4302750393396,69.4302750393396,69.4302750393396,1.21,1.21,1.21,69,69,69,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,1.2591401347148314,1.2591401347148314,1.2591401347148314,72.5105562282715,72.5105562282715,72.5105562282715,1.26,1.26,1.26,73,73,73,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,1.7535879374474883,1.7535879374474883,1.7535879374474883,100.984499845446,100.984499845446,100.984499845446,1.75,1.75,1.75,101,101,101,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,1.9741946869455207,1.9741946869455207,1.9741946869455207,113.688660147219,113.688660147219,113.688660147219,1.97,1.97,1.97,114,114,114,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,2.073050653757422,2.073050653757422,2.073050653757422,119.381514296164,119.381514296164,119.381514296164,2.07,2.07,2.07,119,119,119,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,2.2237916333804675,2.2237916333804675,2.2237916333804675,128.062289356469,128.062289356469,128.062289356469,2.22,2.22,2.22,128,128,128,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,2.3504572678691296,2.3504572678691296,2.3504572678691296,135.356628849396,135.356628849396,135.356628849396,2.35,2.35,2.35,135,135,135,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,2.4526215475062587,2.4526215475062587,2.4526215475062587,141.24,141.24,141.24,2.45,2.45,2.45,141,141,141,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,2.5560296565079557,2.5560296565079557,2.5560296565079557,147.195,147.195,147.195,2.56,2.56,2.56,147,147,147,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,2.679356364281624,2.679356364281624,2.679356364281624,154.297059518177,154.297059518177,154.297059518177,2.68,2.68,2.68,154,154,154,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,2.779342550170732,2.779342550170732,2.779342550170732,160.055,160.055,160.055,2.78,2.78,2.78,160,160,160,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,2.8916935938719885,2.8916935938719885,2.8916935938719885,166.525,166.525,166.525,2.89,2.89,2.89,167,167,167,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,3.0226251038422323,3.0226251038422323,3.0226251038422323,174.065,174.065,174.065,3.02,3.02,3.02,174,174,174,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,3.155466755204614,3.155466755204614,3.155466755204614,181.715,181.715,181.715,3.16,3.16,3.16,182,182,182,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,3.2997692549198296,3.2997692549198296,3.2997692549198296,190.025,190.025,190.025,3.3,3.3,3.3,190,190,190,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,3.465604257600974,3.465604257600974,3.465604257600974,199.575,199.575,199.575,3.47,3.47,3.47,200,200,200,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,3.6636511901222764,3.6636511901222764,3.6636511901222764,210.98,210.98,210.98,3.66,3.66,3.66,211,211,211,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,3.9064127961413755,3.9064127961413755,3.9064127961413755,224.96,224.96,224.96,3.91,3.91,3.91,225,225,225,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,4.243476491097387,4.243476491097387,4.243476491097387,244.370608344362,244.370608344362,244.370608344362,4.24,4.24,4.24,244,244,244,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,4.831272173830038,4.831272173830038,4.831272173830038,278.220209932333,278.220209932333,278.220209932333,4.83,4.83,4.83,278,278,278,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,5.2124516734104676,5.2124516734104676,5.2124516734104676,300.171330999291,300.171330999291,300.171330999291,5.21,5.21,5.21,300,300,300,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,5.957966523647984,5.957966523647984,5.957966523647984,343.103563065265,343.103563065265,343.103563065265,5.96,5.96,5.96,343,343,343,wk inc covid hosp,2024-12-07,2024-11-23,"December 07, 2024","November 23, 2024"
Colorado,0.9268563307456219,0.9268563307456219,0.9268563307456219,53.3752091869272,53.3752091869272,53.3752091869272,0.93,0.93,0.93,53,53,53,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,1.138805796828976,1.138805796828976,1.138805796828976,65.5808193920771,65.5808193920771,65.5808193920771,1.14,1.14,1.14,66,66,66,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,1.2507161018002215,1.2507161018002215,1.2507161018002215,72.025438412166,72.025438412166,72.025438412166,1.25,1.25,1.25,72,72,72,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,1.5125676419427319,1.5125676419427319,1.5125676419427319,87.1047773209072,87.1047773209072,87.1047773209072,1.51,1.51,1.51,87,87,87,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,2.084102420173316,2.084102420173316,2.084102420173316,120.017956347392,120.017956347392,120.017956347392,2.08,2.08,2.08,120,120,120,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,2.24186530148741,2.24186530148741,2.24186530148741,129.103104188264,129.103104188264,129.103104188264,2.24,2.24,2.24,129,129,129,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,2.479582444908744,2.479582444908744,2.479582444908744,142.79260690464,142.79260690464,142.79260690464,2.48,2.48,2.48,143,143,143,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,2.528535357326347,2.528535357326347,2.528535357326347,145.611675895081,145.611675895081,145.611675895081,2.53,2.53,2.53,146,146,146,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,2.6377762101023903,2.6377762101023903,2.6377762101023903,151.902568210602,151.902568210602,151.902568210602,2.64,2.64,2.64,152,152,152,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,2.727208717134559,2.727208717134559,2.727208717134559,157.052750188766,157.052750188766,157.052750188766,2.73,2.73,2.73,157,157,157,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,2.7719222427866286,2.7719222427866286,2.7719222427866286,159.627684087361,159.627684087361,159.627684087361,2.77,2.77,2.77,160,160,160,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,3.091609067859978,3.091609067859978,3.091609067859978,178.037604370117,178.037604370117,178.037604370117,3.09,3.09,3.09,178,178,178,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,3.336980440075201,3.336980440075201,3.336980440075201,192.167893915569,192.167893915569,192.167893915569,3.34,3.34,3.34,192,192,192,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,3.384211879380527,3.384211879380527,3.384211879380527,194.887827814163,194.887827814163,194.887827814163,3.38,3.38,3.38,195,195,195,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,3.4939613448563716,3.4939613448563716,3.4939613448563716,201.208009792328,201.208009792328,201.208009792328,3.49,3.49,3.49,201,201,201,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,3.6938470891502755,3.6938470891502755,3.6938470891502755,212.718902107849,212.718902107849,212.718902107849,3.69,3.69,3.69,213,213,213,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,3.8488128488315665,3.8488128488315665,3.8488128488315665,221.642971098289,221.642971098289,221.642971098289,3.85,3.85,3.85,222,222,222,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,4.183987816002088,4.183987816002088,4.183987816002088,240.944812595726,240.944812595726,240.944812595726,4.18,4.18,4.18,241,241,241,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,4.460324762801004,4.460324762801004,4.460324762801004,256.858327832336,256.858327832336,256.858327832336,4.46,4.46,4.46,257,257,257,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,4.900506449822687,4.900506449822687,4.900506449822687,282.207229108261,282.207229108261,282.207229108261,4.9,4.9,4.9,282,282,282,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,5.515492940535579,5.515492940535579,5.515492940535579,317.622677544081,317.622677544081,317.622677544081,5.52,5.52,5.52,318,318,318,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,5.945172095874338,5.945172095874338,5.945172095874338,342.36676574707,342.36676574707,342.36676574707,5.95,5.95,5.95,342,342,342,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Colorado,6.816951922469826,6.816951922469826,6.816951922469826,392.570264461962,392.570264461962,392.570264461962,6.82,6.82,6.82,393,393,393,wk inc covid hosp,2024-12-14,2024-11-23,"December 14, 2024","November 23, 2024"
Connecticut,1.1566170002598977,1.1566170002598977,1.1566170002598977,41.2367155500561,41.2367155500561,41.2367155500561,1.16,1.16,1.16,41,41,41,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,1.229878075452307,1.229878075452307,1.229878075452307,43.8486831399513,43.8486831399513,43.8486831399513,1.23,1.23,1.23,44,44,44,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,1.505388969871048,1.505388969871048,1.505388969871048,53.6714372422464,53.6714372422464,53.6714372422464,1.51,1.51,1.51,54,54,54,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,1.788596144526609,1.788596144526609,1.788596144526609,63.7685858233084,63.7685858233084,63.7685858233084,1.79,1.79,1.79,64,64,64,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,2.090738296080097,2.090738296080097,2.090738296080097,74.5408206741652,74.5408206741652,74.5408206741652,2.09,2.09,2.09,75,75,75,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,2.270089090024413,2.270089090024413,2.270089090024413,80.9351912150587,80.9351912150587,80.9351912150587,2.27,2.27,2.27,81,81,81,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,2.8330505242391144,2.8330505242391144,2.8330505242391144,101.006382044129,101.006382044129,101.006382044129,2.83,2.83,2.83,101,101,101,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,3.084968722572348,3.084968722572348,3.084968722572348,109.987988819938,109.987988819938,109.987988819938,3.08,3.08,3.08,110,110,110,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,3.2147345411268993,3.2147345411268993,3.2147345411268993,114.614512679307,114.614512679307,114.614512679307,3.21,3.21,3.21,115,115,115,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,3.528520572536264,3.528520572536264,3.528520572536264,125.801885264961,125.801885264961,125.801885264961,3.53,3.53,3.53,126,126,126,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,3.9369159635297515,3.9369159635297515,3.9369159635297515,140.362353048651,140.362353048651,140.362353048651,3.94,3.94,3.94,140,140,140,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,4.214417876561578,4.214417876561578,4.214417876561578,150.256092678726,150.256092678726,150.256092678726,4.21,4.21,4.21,150,150,150,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,4.522163418671877,4.522163418671877,4.522163418671877,161.228104484664,161.228104484664,161.228104484664,4.52,4.52,4.52,161,161,161,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,4.873699179114192,4.873699179114192,4.873699179114192,173.761363252065,173.761363252065,173.761363252065,4.87,4.87,4.87,174,174,174,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,4.988408302371366,4.988408302371366,4.988408302371366,177.851072711367,177.851072711367,177.851072711367,4.99,4.99,4.99,178,178,178,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,5.132594294794696,5.132594294794696,5.132594294794696,182.991717155057,182.991717155057,182.991717155057,5.13,5.13,5.13,183,183,183,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,5.243714836192822,5.243714836192822,5.243714836192822,186.953483371854,186.953483371854,186.953483371854,5.24,5.24,5.24,187,187,187,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,5.439777252609341,5.439777252609341,5.439777252609341,193.943671216238,193.943671216238,193.943671216238,5.44,5.44,5.44,194,194,194,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,5.764343331637593,5.764343331637593,5.764343331637593,205.515383438242,205.515383438242,205.515383438242,5.76,5.76,5.76,206,206,206,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,6.154078249396724,6.154078249396724,6.154078249396724,219.410551795569,219.410551795569,219.410551795569,6.15,6.15,6.15,219,219,219,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,6.583944318139325,6.583944318139325,6.583944318139325,234.73651086186,234.73651086186,234.73651086186,6.58,6.58,6.58,235,235,235,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,7.20251274587325,7.20251274587325,7.20251274587325,256.790250601962,256.790250601962,256.790250601962,7.2,7.2,7.2,257,257,257,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,8.068967264613423,8.068967264613423,8.068967264613423,287.681840919518,287.681840919518,287.681840919518,8.07,8.07,8.07,288,288,288,wk inc covid hosp,2024-11-16,2024-11-23,"November 16, 2024","November 23, 2024"
Connecticut,0.9003963930549238,0.9003963930549238,0.9003963930549238,32.1017155500561,32.1017155500561,32.1017155500561,0.9,0.9,0.9,32,32,32,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,0.9840353144067028,0.9840353144067028,0.9840353144067028,35.0836831399513,35.0836831399513,35.0836831399513,0.98,0.98,0.98,35,35,35,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,1.0390257833394225,1.0390257833394225,1.0390257833394225,37.0442511800486,37.0442511800486,37.0442511800486,1.04,1.04,1.04,37,37,37,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,1.446146776583198,1.446146776583198,1.446146776583198,51.5592830264398,51.5592830264398,51.5592830264398,1.45,1.45,1.45,52,52,52,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,1.8212298771036555,1.8212298771036555,1.8212298771036555,64.9320720484926,64.9320720484926,64.9320720484926,1.82,1.82,1.82,65,65,65,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.053691610240634,2.053691610240634,2.053691610240634,73.22,73.22,73.22,2.05,2.05,2.05,73,73,73,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.1724758764161205,2.1724758764161205,2.1724758764161205,77.455,77.455,77.455,2.17,2.17,2.17,77,77,77,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.287754113483711,2.287754113483711,2.287754113483711,81.565,81.565,81.565,2.29,2.29,2.29,82,82,82,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.3869046166549843,2.3869046166549843,2.3869046166549843,85.1,85.1,85.1,2.39,2.39,2.39,85,85,85,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.4990975481076276,2.4990975481076276,2.4990975481076276,89.1,89.1,89.1,2.5,2.5,2.5,89,89,89,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.596985880800059,2.596985880800059,2.596985880800059,92.59,92.59,92.59,2.6,2.6,2.6,93,93,93,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.709319053417018,2.709319053417018,2.709319053417018,96.595,96.595,96.595,2.71,2.71,2.71,97,97,97,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.8227741553485037,2.8227741553485037,2.8227741553485037,100.64,100.64,100.64,2.82,2.82,2.82,101,101,101,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,2.994635996979261,2.994635996979261,2.994635996979261,106.767367897622,106.767367897622,106.767367897622,2.99,2.99,2.99,107,107,107,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,3.095669977101787,3.095669977101787,3.095669977101787,110.369519256513,110.369519256513,110.369519256513,3.1,3.1,3.1,110,110,110,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,3.37920878185442,3.37920878185442,3.37920878185442,120.478491402314,120.478491402314,120.478491402314,3.38,3.38,3.38,120,120,120,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,3.4771168109402413,3.4771168109402413,3.4771168109402413,123.969193635267,123.969193635267,123.969193635267,3.48,3.48,3.48,124,124,124,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,3.681806685959055,3.681806685959055,3.681806685959055,131.266975139629,131.266975139629,131.266975139629,3.68,3.68,3.68,131,131,131,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,3.9580150222876025,3.9580150222876025,3.9580150222876025,141.114595047667,141.114595047667,141.114595047667,3.96,3.96,3.96,141,141,141,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,4.175550181914191,4.175550181914191,4.175550181914191,148.870347814263,148.870347814263,148.870347814263,4.18,4.18,4.18,149,149,149,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,4.6580400312112324,4.6580400312112324,4.6580400312112324,166.07249568757,166.07249568757,166.07249568757,4.66,4.66,4.66,166,166,166,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,4.968884692873252,4.968884692873252,4.968884692873252,177.155,177.155,177.155,4.97,4.97,4.97,177,177,177,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,5.936537455304384,5.936537455304384,5.936537455304384,211.654598144098,211.654598144098,211.654598144098,5.94,5.94,5.94,212,212,212,wk inc covid hosp,2024-11-23,2024-11-23,"November 23, 2024","November 23, 2024"
Connecticut,0.7180828794443785,0.7180828794443785,0.7180828794443785,25.6017155500561,25.6017155500561,25.6017155500561,0.72,0.72,0.72,26,26,26,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,0.8017218007961575,0.8017218007961575,0.8017218007961575,28.5836831399513,28.5836831399513,28.5836831399513,0.8,0.8,0.8,29,29,29,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,0.9143130924271539,0.9143130924271539,0.9143130924271539,32.5978858236033,32.5978858236033,32.5978858236033,0.91,0.91,0.91,33,33,33,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,1.1768909071673697,1.1768909071673697,1.1768909071673697,41.9595385174203,41.9595385174203,41.9595385174203,1.18,1.18,1.18,42,42,42,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,1.568879176427233,1.568879176427233,1.568879176427233,55.9350453228672,55.9350453228672,55.9350453228672,1.57,1.57,1.57,56,56,56,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,1.864473015933444,1.864473015933444,1.864473015933444,66.473814055583,66.473814055583,66.473814055583,1.86,1.86,1.86,66,66,66,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,2.2180542548187563,2.2180542548187563,2.2180542548187563,79.08,79.08,79.08,2.22,2.22,2.22,79,79,79,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,2.349874949275054,2.349874949275054,2.349874949275054,83.7797860827601,83.7797860827601,83.7797860827601,2.35,2.35,2.35,84,84,84,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,2.490262354755732,2.490262354755732,2.490262354755732,88.785,88.785,88.785,2.49,2.49,2.49,89,89,89,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,2.644178409849908,2.644178409849908,2.644178409849908,94.2725491031855,94.2725491031855,94.2725491031855,2.64,2.64,2.64,94,94,94,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,2.8028381303012915,2.8028381303012915,2.8028381303012915,99.929223490675,99.929223490675,99.929223490675,2.8,2.8,2.8,100,100,100,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,2.943021834315919,2.943021834315919,2.943021834315919,104.927174866027,104.927174866027,104.927174866027,2.94,2.94,2.94,105,105,105,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
Connecticut,3.121490617884395,3.121490617884395,3.121490617884395,111.290099205652,111.290099205652,111.290099205652,3.12,3.12,3.12,111,111,111,wk inc covid hosp,2024-11-30,2024-11-23,"November 30, 2024","November 23, 2024"
