location_name,quantile_0.025_per100k,quantile_0.5_per100k,quantile_0.975_per100k,quantile_0.025_count,quantile_0.5_count,quantile_0.975_count,quantile_0.025_per100k_rounded,quantile_0.5_per100k_rounded,quantile_0.975_per100k_rounded,quantile_0.025_count_rounded,quantile_0.5_count_rounded,quantile_0.975_count_rounded,target,target_end_date,reference_date,target_end_date_formatted,reference_date_formatted
Georgia,1.1295443348164615,1.1295443348164615,1.1295443348164615,119.9285,119.9285,119.9285,1.13,1.13,1.13,120,120,120,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Georgia,1.1659073159556703,1.1659073159556703,1.1659073159556703,123.78931152296,123.78931152296,123.78931152296,1.17,1.17,1.17,124,124,124,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Georgia,1.2356346030245664,1.2356346030245664,1.2356346030245664,131.192552537489,131.192552537489,131.192552537489,1.24,1.24,1.24,131,131,131,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Georgia,1.3302371219319227,1.3302371219319227,1.3302371219319227,141.236902138538,141.236902138538,141.236902138538,1.33,1.33,1.33,141,141,141,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Georgia,1.4707125252620716,1.4707125252620716,1.4707125252620716,156.151769921056,156.151769921056,156.151769921056,1.47,1.47,1.47,156,156,156,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Georgia,1.538914252407915,1.538914252407915,1.538914252407915,163.393035785436,163.393035785436,163.393035785436,1.54,1.54,1.54,163,163,163,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Georgia,1.894267483249363,1.894267483249363,1.894267483249363,201.122391448039,201.122391448039,201.122391448039,1.89,1.89,1.89,201,201,201,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Georgia,0.1812417983478185,0.1812417983478185,0.1812417983478185,19.2432083833949,19.2432083833949,19.2432083833949,0.18,0.18,0.18,19,19,19,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,0.25054592544257964,0.25054592544257964,0.25054592544257964,26.6015207135033,26.6015207135033,26.6015207135033,0.25,0.25,0.25,27,27,27,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,0.33379797132231614,0.33379797132231614,0.33379797132231614,35.440742580709,35.440742580709,35.440742580709,0.33,0.33,0.33,35,35,35,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,0.42331629610343585,0.42331629610343585,0.42331629610343585,44.9452817852343,44.9452817852343,44.9452817852343,0.42,0.42,0.42,45,45,45,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,0.46051218055305226,0.46051218055305226,0.46051218055305226,48.8945261758413,48.8945261758413,48.8945261758413,0.46,0.46,0.46,49,49,49,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,0.5631920244266899,0.5631920244266899,0.5631920244266899,59.796479535645,59.796479535645,59.796479535645,0.56,0.56,0.56,60,60,60,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,0.6541913687502231,0.6541913687502231,0.6541913687502231,69.458264849701,69.458264849701,69.458264849701,0.65,0.65,0.65,69,69,69,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,0.8100531755855379,0.8100531755855379,0.8100531755855379,86.0067721768493,86.0067721768493,86.0067721768493,0.81,0.81,0.81,86,86,86,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.0049786406111259,1.0049786406111259,1.0049786406111259,106.702833333333,106.702833333333,106.702833333333,1,1,1,107,107,107,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.0787347676864056,1.0787347676864056,1.0787347676864056,114.533833333333,114.533833333333,114.533833333333,1.08,1.08,1.08,115,115,115,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.1450000626329007,1.1450000626329007,1.1450000626329007,121.5695,121.5695,121.5695,1.15,1.15,1.15,122,122,122,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.2133232957438638,1.2133232957438638,1.2133232957438638,128.823666666667,128.823666666667,128.823666666667,1.21,1.21,1.21,129,129,129,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.2659051071055565,1.2659051071055565,1.2659051071055565,134.4065,134.4065,134.4065,1.27,1.27,1.27,134,134,134,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.3038945514368223,1.3038945514368223,1.3038945514368223,138.44,138.44,138.44,1.3,1.3,1.3,138,138,138,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.3435463577178757,1.3435463577178757,1.3435463577178757,142.65,142.65,142.65,1.34,1.34,1.34,143,143,143,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.380038263522137,1.380038263522137,1.380038263522137,146.5245,146.5245,146.5245,1.38,1.38,1.38,147,147,147,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.4215266736570635,1.4215266736570635,1.4215266736570635,150.9295,150.9295,150.9295,1.42,1.42,1.42,151,151,151,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.4767519387708299,1.4767519387708299,1.4767519387708299,156.793,156.793,156.793,1.48,1.48,1.48,157,157,157,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.5728863774194548,1.5728863774194548,1.5728863774194548,167,167,167,1.57,1.57,1.57,167,167,167,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.7386987407396315,1.7386987407396315,1.7386987407396315,184.605,184.605,184.605,1.74,1.74,1.74,185,185,185,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,1.9993081183635617,1.9993081183635617,1.9993081183635617,212.275,212.275,212.275,2,2,2,212,212,212,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,2.2443770018393354,2.2443770018393354,2.2443770018393354,238.295,238.295,238.295,2.24,2.24,2.24,238,238,238,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,2.5200559495463257,2.5200559495463257,2.5200559495463257,267.565,267.565,267.565,2.52,2.52,2.52,268,268,268,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Georgia,0.11322531114847172,0.11322531114847172,0.11322531114847172,12.0216102276994,12.0216102276994,12.0216102276994,0.11,0.11,0.11,12,12,12,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,0.20459093451019614,0.20459093451019614,0.20459093451019614,21.7222849366005,21.7222849366005,21.7222849366005,0.2,0.2,0.2,22,22,22,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,0.30578197330791285,0.30578197330791285,0.30578197330791285,32.4661655638482,32.4661655638482,32.4661655638482,0.31,0.31,0.31,32,32,32,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,0.4327473293077793,0.4327473293077793,0.4327473293077793,45.9466144738099,45.9466144738099,45.9466144738099,0.43,0.43,0.43,46,46,46,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,0.5847189521507102,0.5847189521507102,0.5847189521507102,62.0820845110085,62.0820845110085,62.0820845110085,0.58,0.58,0.58,62,62,62,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,0.7034689555196416,0.7034689555196416,0.7034689555196416,74.6902746812022,74.6902746812022,74.6902746812022,0.7,0.7,0.7,75,75,75,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,0.8064507966385891,0.8064507966385891,0.8064507966385891,85.6242923659888,85.6242923659888,85.6242923659888,0.81,0.81,0.81,86,86,86,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,0.9148824808650744,0.9148824808650744,0.9148824808650744,97.136942946339,97.136942946339,97.136942946339,0.91,0.91,0.91,97,97,97,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.0163597285942363,1.0163597285942363,1.0163597285942363,107.911211586502,107.911211586502,107.911211586502,1.02,1.02,1.02,108,108,108,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.2915822067723686,1.2915822067723686,1.2915822067723686,137.132746285757,137.132746285757,137.132746285757,1.29,1.29,1.29,137,137,137,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.40986802348552,1.40986802348552,1.40986802348552,149.691651795197,149.691651795197,149.691651795197,1.41,1.41,1.41,150,150,150,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.5412214432824236,1.5412214432824236,1.5412214432824236,163.638,163.638,163.638,1.54,1.54,1.54,164,164,164,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.58625591162752,1.58625591162752,1.58625591162752,168.4195,168.4195,168.4195,1.59,1.59,1.59,168,168,168,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.6369226317911607,1.6369226317911607,1.6369226317911607,173.799,173.799,173.799,1.64,1.64,1.64,174,174,174,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.6892893878297963,1.6892893878297963,1.6892893878297963,179.359,179.359,179.359,1.69,1.69,1.69,179,179,179,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.744590000793978,1.744590000793978,1.744590000793978,185.2305,185.2305,185.2305,1.74,1.74,1.74,185,185,185,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.8029280739780265,1.8029280739780265,1.8029280739780265,191.4245,191.4245,191.4245,1.8,1.8,1.8,191,191,191,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.86966272324273,1.86966272324273,1.86966272324273,198.51,198.51,198.51,1.87,1.87,1.87,199,199,199,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,1.9593737576434507,1.9593737576434507,1.9593737576434507,208.035,208.035,208.035,1.96,1.96,1.96,208,208,208,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,2.2352881673829894,2.2352881673829894,2.2352881673829894,237.33,237.33,237.33,2.24,2.24,2.24,237,237,237,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,2.7147830504633754,2.7147830504633754,2.7147830504633754,288.24,288.24,288.24,2.71,2.71,2.71,288,288,288,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,3.00187405801452,3.00187405801452,3.00187405801452,318.721666666667,318.721666666667,318.721666666667,3,3,3,319,319,319,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,3.324802386919434,3.324802386919434,3.324802386919434,353.008333333333,353.008333333333,353.008333333333,3.32,3.32,3.32,353,353,353,wk inc covid hosp,2024-12-14,2024-11-30,"December 14, 2024","November 30, 2024"
Georgia,0.08184890768989132,0.08184890768989132,0.08184890768989132,8.69024475031529,8.69024475031529,8.69024475031529,0.08,0.08,0.08,9,9,9,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,0.1999213784451566,0.1999213784451566,0.1999213784451566,21.2264984169531,21.2264984169531,21.2264984169531,0.2,0.2,0.2,21,21,21,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,0.28646304122453536,0.28646304122453536,0.28646304122453536,30.4149928254733,30.4149928254733,30.4149928254733,0.29,0.29,0.29,30,30,30,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,0.49853479778001963,0.49853479778001963,0.49853479778001963,52.9315482824993,52.9315482824993,52.9315482824993,0.5,0.5,0.5,53,53,53,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,0.6680619998266557,0.6680619998266557,0.6680619998266557,70.9309684238553,70.9309684238553,70.9309684238553,0.67,0.67,0.67,71,71,71,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,0.795069453373037,0.795069453373037,0.795069453373037,84.4158870084031,84.4158870084031,84.4158870084031,0.8,0.8,0.8,84,84,84,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,0.9486872763721101,0.9486872763721101,0.9486872763721101,100.726141079606,100.726141079606,100.726141079606,0.95,0.95,0.95,101,101,101,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,1.086900945196278,1.086900945196278,1.086900945196278,115.400870942487,115.400870942487,115.400870942487,1.09,1.09,1.09,115,115,115,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,1.2051829994376977,1.2051829994376977,1.2051829994376977,127.959376974388,127.959376974388,127.959376974388,1.21,1.21,1.21,128,128,128,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,1.6620480004109002,1.6620480004109002,1.6620480004109002,176.466666666667,176.466666666667,176.466666666667,1.66,1.66,1.66,176,176,176,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,1.769983796130822,1.769983796130822,1.769983796130822,187.926666666667,187.926666666667,187.926666666667,1.77,1.77,1.77,188,188,188,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,1.8719388562240291,1.8719388562240291,1.8719388562240291,198.751666666667,198.751666666667,198.751666666667,1.87,1.87,1.87,199,199,199,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,1.9736584542846884,1.9736584542846884,1.9736584542846884,209.551666666667,209.551666666667,209.551666666667,1.97,1.97,1.97,210,210,210,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,2.087794750195033,2.087794750195033,2.087794750195033,221.67,221.67,221.67,2.09,2.09,2.09,222,222,222,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,2.1917088543990384,2.1917088543990384,2.1917088543990384,232.703,232.703,232.703,2.19,2.19,2.19,233,233,233,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,2.262903154560198,2.262903154560198,2.262903154560198,240.262,240.262,240.262,2.26,2.26,2.26,240,240,240,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,2.340210049086299,2.340210049086299,2.340210049086299,248.47,248.47,248.47,2.34,2.34,2.34,248,248,248,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,2.4370744200358225,2.4370744200358225,2.4370744200358225,258.7545,258.7545,258.7545,2.44,2.44,2.44,259,259,259,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,2.539881852686853,2.539881852686853,2.539881852686853,269.67,269.67,269.67,2.54,2.54,2.54,270,270,270,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,2.9251118656570436,2.9251118656570436,2.9251118656570436,310.5715,310.5715,310.5715,2.93,2.93,2.93,311,311,311,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,3.432898296821489,3.432898296821489,3.432898296821489,364.485333333333,364.485333333333,364.485333333333,3.43,3.43,3.43,364,364,364,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,3.705827047988321,3.705827047988321,3.705827047988321,393.463333333333,393.463333333333,393.463333333333,3.71,3.71,3.71,393,393,393,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Georgia,4.140285892976732,4.140285892976732,4.140285892976732,439.591666666667,439.591666666667,439.591666666667,4.14,4.14,4.14,440,440,440,wk inc covid hosp,2024-12-21,2024-11-30,"December 21, 2024","November 30, 2024"
Hawaii,0.8203425168376802,0.8203425168376802,0.8203425168376802,11.615,11.615,11.615,0.82,0.82,0.82,12,12,12,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,0.8587640690683904,0.8587640690683904,0.8587640690683904,12.159,12.159,12.159,0.86,0.86,0.86,12,12,12,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,0.8711239434073136,0.8711239434073136,0.8711239434073136,12.334,12.334,12.334,0.87,0.87,0.87,12,12,12,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,0.9028358495683225,0.9028358495683225,0.9028358495683225,12.783,12.783,12.783,0.9,0.9,0.9,13,13,13,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,0.9694041342246474,0.9694041342246474,0.9694041342246474,13.7255217033292,13.7255217033292,13.7255217033292,0.97,0.97,0.97,14,14,14,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.0700466034463496,1.0700466034463496,1.0700466034463496,15.1504902451479,15.1504902451479,15.1504902451479,1.07,1.07,1.07,15,15,15,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.2255878450752398,1.2255878450752398,1.2255878450752398,17.3527551338237,17.3527551338237,17.3527551338237,1.23,1.23,1.23,17,17,17,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.2549314268934764,1.2549314268934764,1.2549314268934764,17.7682226925852,17.7682226925852,17.7682226925852,1.25,1.25,1.25,18,18,18,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.2648897814084183,1.2648897814084183,1.2648897814084183,17.909220245823,17.909220245823,17.909220245823,1.26,1.26,1.26,18,18,18,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.2808485605162967,1.2808485605162967,1.2808485605162967,18.1351761307533,18.1351761307533,18.1351761307533,1.28,1.28,1.28,18,18,18,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.3008712844863237,1.3008712844863237,1.3008712844863237,18.4186722730822,18.4186722730822,18.4186722730822,1.3,1.3,1.3,18,18,18,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.352217862050376,1.352217862050376,1.352217862050376,19.1456740877699,19.1456740877699,19.1456740877699,1.35,1.35,1.35,19,19,19,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.456752743383399,1.456752743383399,1.456752743383399,20.6257542027974,20.6257542027974,20.6257542027974,1.46,1.46,1.46,21,21,21,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.5422054886986465,1.5422054886986465,1.5422054886986465,21.8356556969473,21.8356556969473,21.8356556969473,1.54,1.54,1.54,22,22,22,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.6463064154985125,1.6463064154985125,1.6463064154985125,23.3095915712471,23.3095915712471,23.3095915712471,1.65,1.65,1.65,23,23,23,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.7755131600399685,1.7755131600399685,1.7755131600399685,25.1389936893211,25.1389936893211,25.1389936893211,1.78,1.78,1.78,25,25,25,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.8342053518962165,1.8342053518962165,1.8342053518962165,25.97,25.97,25.97,1.83,1.83,1.83,26,26,26,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.8779946209826879,1.8779946209826879,1.8779946209826879,26.59,26.59,26.59,1.88,1.88,1.88,27,27,27,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.9302592324729917,1.9302592324729917,1.9302592324729917,27.33,27.33,27.33,1.93,1.93,1.93,27,27,27,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,1.9980619717036567,1.9980619717036567,1.9980619717036567,28.29,28.29,28.29,2,2,2,28,28,28,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,2.101884916150613,2.101884916150613,2.101884916150613,29.76,29.76,29.76,2.1,2.1,2.1,30,30,30,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,2.1958199611264293,2.1958199611264293,2.1958199611264293,31.09,31.09,31.09,2.2,2.2,2.2,31,31,31,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,2.308824526510871,2.308824526510871,2.308824526510871,32.69,32.69,32.69,2.31,2.31,2.31,33,33,33,wk inc covid hosp,2024-11-23,2024-11-30,"November 23, 2024","November 30, 2024"
Hawaii,0.34486805991167135,0.34486805991167135,0.34486805991167135,4.88289029723258,4.88289029723258,4.88289029723258,0.34,0.34,0.34,5,5,5,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,0.437555363134164,0.437555363134164,0.437555363134164,6.19522387111495,6.19522387111495,6.19522387111495,0.44,0.44,0.44,6,6,6,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,0.5754620995052541,0.5754620995052541,0.5754620995052541,8.14780673750703,8.14780673750703,8.14780673750703,0.58,0.58,0.58,8,8,8,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,0.8767828842521923,0.8767828842521923,0.8767828842521923,12.4141233589192,12.4141233589192,12.4141233589192,0.88,0.88,0.88,12,12,12,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,0.9438252405297372,0.9438252405297372,0.9438252405297372,13.3633573095932,13.3633573095932,13.3633573095932,0.94,0.94,0.94,13,13,13,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,0.9903437598878995,0.9903437598878995,0.9903437598878995,14.022,14.022,14.022,0.99,0.99,0.99,14,14,14,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.0080007232292185,1.0080007232292185,1.0080007232292185,14.272,14.272,14.272,1.01,1.01,1.01,14,14,14,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.0458219387063237,1.0458219387063237,1.0458219387063237,14.8075,14.8075,14.8075,1.05,1.05,1.05,15,15,15,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.0952967499886994,1.0952967499886994,1.0952967499886994,15.508,15.508,15.508,1.1,1.1,1.1,16,16,16,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.1477026171857343,1.1477026171857343,1.1477026171857343,16.25,16.25,16.25,1.15,1.15,1.15,16,16,16,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.219036523795654,1.219036523795654,1.219036523795654,17.259996810196,17.259996810196,17.259996810196,1.22,1.22,1.22,17,17,17,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.2889583239162863,1.2889583239162863,1.2889583239162863,18.25,18.25,18.25,1.29,1.29,1.29,18,18,18,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.357822296206613,1.357822296206613,1.357822296206613,19.2250257017465,19.2250257017465,19.2250257017465,1.36,1.36,1.36,19,19,19,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.439260426626051,1.439260426626051,1.439260426626051,20.3780853876788,20.3780853876788,20.3780853876788,1.44,1.44,1.44,20,20,20,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.4655279573294762,1.4655279573294762,1.4655279573294762,20.75,20.75,20.75,1.47,1.47,1.47,21,21,21,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.57146973737739,1.57146973737739,1.57146973737739,22.25,22.25,22.25,1.57,1.57,1.57,22,22,22,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.6911368174517187,1.6911368174517187,1.6911368174517187,23.94433267999,23.94433267999,23.94433267999,1.69,1.69,1.69,24,24,24,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.7833532974732178,1.7833532974732178,1.7833532974732178,25.25,25.25,25.25,1.78,1.78,1.78,25,25,25,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,1.9192619523246806,1.9192619523246806,1.9192619523246806,27.1742925896185,27.1742925896185,27.1742925896185,1.92,1.92,1.92,27,27,27,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,2.0658647109343216,2.0658647109343216,2.0658647109343216,29.25,29.25,29.25,2.07,2.07,2.07,29,29,29,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,2.5521035665934564,2.5521035665934564,2.5521035665934564,36.1345198103981,36.1345198103981,36.1345198103981,2.55,2.55,2.55,36,36,36,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,2.7421720698764647,2.7421720698764647,2.7421720698764647,38.8256465292013,38.8256465292013,38.8256465292013,2.74,2.74,2.74,39,39,39,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,2.9594277718357946,2.9594277718357946,2.9594277718357946,41.9017091816469,41.9017091816469,41.9017091816469,2.96,2.96,2.96,42,42,42,wk inc covid hosp,2024-11-30,2024-11-30,"November 30, 2024","November 30, 2024"
Hawaii,0.31703821234130347,0.31703821234130347,0.31703821234130347,4.48885527784106,4.48885527784106,4.48885527784106,0.32,0.32,0.32,4,4,4,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Hawaii,0.4149383943757451,0.4149383943757451,0.4149383943757451,5.87499654321575,5.87499654321575,5.87499654321575,0.41,0.41,0.41,6,6,6,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
Hawaii,0.5356723712248247,0.5356723712248247,0.5356723712248247,7.58443511590835,7.58443511590835,7.58443511590835,0.54,0.54,0.54,8,8,8,wk inc covid hosp,2024-12-07,2024-11-30,"December 07, 2024","November 30, 2024"
