geo_value,forecast_date,reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.15,108.28929119191339
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.2,149.68634072092127
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.25,174.82582256415134
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.3,314.8643067351621
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.35,397.3389987192829
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.4,401.6059670492442
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.45,412.959434938232
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.5,415.29674445362105
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.55,439.53347999810137
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.6,481.5804691260985
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.65,506.00978543136716
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.7,528.8486118575223
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.75,559.391004841572
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.8,591.1466098934636
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.85,651.9749666175426
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.9,737.5728260861307
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.95,846.0081360195258
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.975,874.1583546935145
co,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,08,quantile,0.99,899.4300217576765
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.01,43.76478511054555
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.025,45.06496714879183
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.05,46.5415711105114
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.1,49.8610667243969
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.15,52.7016010340805
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.2,54.0231611301018
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.25,58.389628648065916
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.3,58.777797668312054
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.35,60.17135526993522
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.4,60.83956064838975
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.45,60.8919220156346
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.5,61.737297215096106
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.55,65.51714577538642
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.6,69.26429472865792
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.65,73.41085994834444
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.7,79.19515286659917
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.75,85.63072356803656
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.8,96.16018774180439
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.85,116.64931134257104
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.9,147.70123559277602
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.95,235.65083893016177
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.975,341.41503713546155
ct,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,09,quantile,0.99,472.56145641221553
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.01,51.08062736451597
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.025,51.66462970492306
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.05,53.26796301302752
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.1,54.39388434523414
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.15,57.723758476086644
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.2,58.98870940758576
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.25,59.02496958350237
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.3,65.43678561648743
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.35,72.51012795785286
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.4,72.57904822624471
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.45,77.00130211604316
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.5,79.0552051022291
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.55,79.91756632895746
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.6,89.19145559837894
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.65,106.87546015696702
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.7,128.9391275219247
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.75,156.20360064984342
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.8,210.89549245162388
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.85,262.68613024787135
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.9,364.79847088371633
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.95,490.62001197104297
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.975,567.7487658127928
ct,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,09,quantile,0.99,625.8484391706088
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.01,54.849346931231075
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.025,55.06808613259953
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.05,55.09026138535439
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.1,60.828960484721115
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.15,64.69367949664243
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.2,67.58067074347245
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.25,68.87395283892957
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.3,81.70527050713814
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.35,94.33030895760635
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.4,98.24299251415934
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.45,115.43156248582261
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.5,122.19279923740454
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.55,124.45276668905821
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.6,129.0491478094076
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.65,161.4171587717642
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.7,210.72087964298933
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.75,262.9728513150569
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.8,314.4312415281437
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.85,414.09109024182976
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.9,499.27063816754446
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.95,644.5892481339708
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.975,715.7077520164532
ct,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,09,quantile,0.99,751.7969171686477
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.01,55.82288147804519
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.025,56.49919775147492
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.05,58.05556623454618
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.1,63.727846283739154
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.15,74.12273648953554
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.2,76.41619241696337
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.25,86.23374669966782
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.3,119.62496466347734
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.35,128.9936951076164
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.4,140.54976440705457
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.45,145.82106471303626
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.5,168.5590446816487
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.55,186.29867764943828
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.6,190.96882962258144
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.65,250.64230700672994
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.7,308.3394197660169
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.75,357.90334792531223
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.8,424.3259249391027
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.85,509.15359145560825
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.9,573.92289327567
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.95,697.1565757209823
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.975,741.5685641850691
ct,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,09,quantile,0.99,765.1545032537886
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.01,56.18461225505828
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.025,57.51058704675937
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.05,59.09079451169813
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.1,67.0820033820617
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.15,78.43295264831721
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.2,88.21054934109183
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.25,91.96721311475412
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.3,164.78013589456089
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.35,196.24539201467
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.4,212.10335841747266
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.45,236.42803528727325
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.5,246.0580590874839
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.55,247.72827502672976
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.6,335.13303985689953
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.65,390.9725059140122
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.7,429.14183923670885
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.75,463.27832894987824
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.8,537.0425931479173
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.85,584.7154973005582
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.9,640.7975575598582
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.95,735.037052452632
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.975,756.8127207785983
ct,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,09,quantile,0.99,774.151561691926
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.01,3.298327186635654
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.025,6.437441857496278
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.05,9.7696701145241
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.1,13.229876585863419
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.15,14.624413636785533
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.2,15.821095121837082
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.25,16.960880816314933
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.3,17.181874561928332
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.35,17.388639715156767
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.4,17.50687574687827
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.45,17.626194270831576
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.5,17.932520403066537
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.55,18.538896567927317
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.6,19.13932741267118
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.65,20.087403225191164
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.7,21.193740242931515
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.75,22.78924411390951
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.8,25.17309102957602
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.85,29.59588527755058
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.9,37.38997907440388
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.95,53.83199576189197
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.975,73.72770835245274
dc,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,11,quantile,0.99,99.72052785728413
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.01,1.0798315650344672
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.025,2.5424642827094464
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.05,5.39401068633941
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.1,10.721514486801787
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.15,14.139881854025939
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.2,17.988989396954466
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.25,22.549066943336594
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.3,22.673382217286942
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.35,22.92830008791624
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.4,23.07605174332802
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.45,23.353126812281264
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.5,23.469093183262583
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.55,24.656784188021057
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.6,27.743266748525794
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.65,30.565249659009183
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.7,34.41250398592019
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.75,41.28878297434315
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.8,53.8368087957435
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.85,67.7108837957993
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.9,82.442825903022
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.95,114.00234146941344
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.975,133.38081609332224
dc,2024-11-26,2024-11-30,wk inc covid hosp,0,2024-11-30,11,quantile,0.99,145.62892582315808
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.01,0.7076264823774453
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.025,1.6497235919493851
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.05,3.9280976255691953
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.1,9.245732678383211
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.15,13.22229474059733
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.2,18.961085668384793
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.25,27.037113864844365
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.3,28.412951044958376
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.35,28.42215821525615
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.4,28.792749613936344
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.45,29.119894328420777
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.5,29.260680957056685
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.55,33.14679152428727
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.6,37.21287441177935
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.65,41.83274098981648
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.7,49.02198105754555
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.75,67.57926986359242
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.8,82.01706097477418
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.85,93.07713982243637
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.9,116.16609119822373
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.95,135.17887465507275
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.975,144.4154223355552
dc,2024-11-26,2024-11-30,wk inc covid hosp,1,2024-12-07,11,quantile,0.99,150.90809901420377
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.01,0.5420842533860439
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.025,1.1319673980318767
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.05,2.6159833331260636
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.1,7.322877731200641
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.15,10.743232224411678
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.2,16.161119049287542
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.25,25.931321173563155
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.3,34.399839321420565
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.35,34.518382879264784
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.4,34.55403471707435
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.45,34.876507290695656
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.5,34.92116706800455
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.55,42.85952690019453
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.6,48.387534360785416
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.65,53.65512876069228
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.7,74.0259319047221
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.75,90.34488169002925
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.8,101.3950464525209
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.85,112.63666702860976
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.9,132.9368876065415
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.95,143.47907594298934
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.975,149.11878317478553
dc,2024-11-26,2024-11-30,wk inc covid hosp,2,2024-12-14,11,quantile,0.99,153.36523842674274
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.01,0.41392425895564927
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.025,0.7955554218304158
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.05,1.4561242413612743
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.1,5.18957929461294
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.15,8.08032253652862
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.2,11.509739457883292
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.25,17.51428195765765
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.3,32.007012596963655
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.35,39.80517306878976
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.4,40.75700359924655
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.45,42.28481886767721
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.5,45.79933094961502
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.55,58.47307195750231
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.6,63.707510698590475
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.65,85.16399380746137
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.7,102.43167369227528
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.75,112.65833969550125
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.8,117.2256437599694
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.85,129.70217122036624
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.9,142.52001359898918
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.95,148.56609943143792
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.975,151.74478992625907
dc,2024-11-26,2024-11-30,wk inc covid hosp,3,2024-12-21,11,quantile,0.99,154.9707578865934
de,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,10,quantile,0.01,7.695998388549299
de,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,10,quantile,0.025,9.559540215843182
de,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,10,quantile,0.05,11.920645210377163
de,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,10,quantile,0.1,14.873502701137658
de,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,10,quantile,0.15,16.53599240145874
de,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,10,quantile,0.2,17.335529623388137
de,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,10,quantile,0.25,18.867918018436832
de,2024-11-26,2024-11-30,wk inc covid hosp,-1,2024-11-23,10,quantile,0.3,19.067782502507573
